gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div
ATP4B	2	18	3	4	286.11	572.22	15	2	0.0913043478260869	-5.75	1	-0.328571428571429	7	20
ATP5C1	2	12	0	1	292.05	584.1	15	2	1	1	1	0.142857142857143	1	14
ATP5J	1	3	0	0	86.46	172.92	15	2	1	NA	1	NA	0	4
ATP5O	4	9	0	2	209.88	419.76	15	2	1	1	1	0.307692307692308	2	13
ATP6AP1	10	9	5	0	478.17	956.34	15	2	0.118083003952569	-Inf	1	-0.473684210526316	5	19
ATP6AP2	3	17	2	5	352.44	704.88	15	2	0.579895949461167	-1.26666666666667	1	-0.135714285714286	7	20
ATP6V0A4	2	37	4	6	835.56	1671.12	15	2	0.0118456936218268	-11.3333333333333	1	-0.348717948717949	10	39
ATP6V0D2	0	15	1	1	348.48	696.96	15	2	0.117647058823529	-Inf	1	-0.5	2	15
ATP6V1A-ATP6V1AL	0	19	0	4	611.82	1223.64	15	2	1	NA	1	0	4	19
ATP6V1E1	2	6	2	0	224.73	449.46	15	2	0.133333333333333	-Inf	1	-0.75	2	8
ATP6V1H	0	19	1	3	476.19	952.38	15	2	0.173913043478261	-Inf	1	-0.25	4	19
ATP7B	37	88	9	9	1430.55	2861.1	15	2	0.106087973909334	-1.37837837837838	1	-0.204	18	125
ATP8A2	8	23	2	1	764.94	1529.88	15	2	0.200534759358289	-4.75	1	-0.408602150537634	3	31
ATP9B	5	29	4	2	1144.77	2289.54	15	2	0.0163037531458584	-10.6	1	-0.519607843137255	6	34
ATXN1	5	19	6	17	793.98	1587.96	15	2	0.739967499613171	-0.341176470588235	1	-0.052536231884058	23	24
ATXN10	31	22	0	1	411.18	822.36	15	2	0.425925925925926	1	1	0.584905660377358	1	53
ATXN7L1	4	17	1	2	619.74	1239.48	15	2	0.521245059288538	-1.125	1	-0.142857142857143	3	21
AVL9	15	25	3	0	634.59	1269.18	15	2	0.0661210598816952	-Inf	1	-0.625	3	40
AVPR1A	1	6	0	1	315.48	630.96	15	2	1	1	1	0.142857142857143	1	7
AVPR2	2	9	2	0	368.28	736.56	15	2	0.0769230769230769	-Inf	1	-0.818181818181818	2	11
AWAT1	3	8	2	7	358.38	716.76	15	2	1	0.238095238095238	1	0.0505050505050505	9	11
AZI2	8	18	2	1	386.1	772.2	15	2	0.266830870279146	-3.5	1	-0.358974358974359	3	26
AZIN1	1	10	1	1	446.49	892.98	15	2	0.294871794871795	-9	1	-0.409090909090909	2	11
AvBD1-AvBD5	16	7	1	1	102.3	204.6	15	2	1	0.5625	1	0.195652173913043	2	23
AvBD10-AvBD9	1	5	0	3	68.31	136.62	15	2	1	1	1	0.166666666666667	3	6
AvBD12	3	6	0	1	93.06	186.12	15	2	1	1	1	0.333333333333333	1	9
AvBD4-AvBD6-AvBD7	3	4	0	0	66.33	132.66	15	2	1	NA	1	NA	0	7
B3GALNT2	8	24	2	2	481.8	963.6	15	2	0.304812834224599	-2	1	-0.25	4	32
B3GALT5	16	11	3	4	316.8	633.6	15	2	0.672173627262615	0.484375	1	0.164021164021164	7	27
B3GAT1L	4	17	0	4	341.55	683.1	15	2	1	1	1	0.19047619047619	4	21
B3GAT2	0	4	0	1	125.73	251.46	15	2	1	NA	1	0	1	4
B3GLCT	9	16	5	4	561.99	1123.98	15	2	0.435129942360198	-1.22222222222222	1	-0.195555555555556	9	25
B3GNT2	0	20	0	4	394.02	788.04	15	2	1	NA	1	0	4	20
B4GALNT3	38	53	6	8	1002.54	2005.08	15	2	1	-0.0460526315789473	1	-0.0109890109890109	14	91
B4GALT3	9	13	3	5	339.57	679.14	15	2	1	0.133333333333333	1	0.0340909090909091	8	22
B4GALT4	8	20	4	5	351.45	702.9	15	2	0.431783415948828	-1	1	-0.158730158730159	9	28
B4GALT6	1	9	0	2	379.17	758.34	15	2	1	1	1	0.1	2	10
BAALC	2	5	2	1	145.53	291.06	15	2	0.5	-4	1	-0.380952380952381	3	7
BACE2	5	11	4	4	340.56	681.12	15	2	0.412033921119936	-1.2	1	-0.1875	8	16
BACH1	16	27	4	4	758.34	1516.68	15	2	0.695807506418596	-0.6875	1	-0.127906976744186	8	43
BACH2	1	13	3	5	817.74	1635.48	15	2	0.116746411483254	-6.8	1	-0.303571428571429	8	14
BAG1	3	10	0	1	200.64	401.28	15	2	1	1	1	0.230769230769231	1	13
BAG2	0	6	2	4	223.74	447.48	15	2	0.454545454545454	-Inf	1	-0.333333333333333	6	6
BAIAP2L2	12	29	4	3	490.05	980.1	15	2	0.20137806436023	-2.22222222222222	1	-0.278745644599303	7	41
BAMBI	0	5	0	1	257.4	514.8	15	2	1	NA	1	0	1	5
BASP1	5	11	2	2	242.55	485.1	15	2	0.586790505675955	-1.2	1	-0.1875	4	16
BATF3	2	2	0	2	104.94	209.88	15	2	0.466666666666667	1	1	0.5	2	4
BBS10	40	35	11	10	642.51	1285.02	15	2	1	0.0375	1	0.00952380952380949	21	75
BBX	9	14	0	3	930.6	1861.2	15	2	0.529230769230769	1	1	0.391304347826087	3	23
BCAP29	4	3	1	0	241.56	483.12	15	2	1	-Inf	1	-0.428571428571429	1	7
BCAT1	11	16	2	0	429.66	859.32	15	2	0.192118226600985	-Inf	1	-0.592592592592593	2	27
BCKDHB	25	17	2	1	427.35	854.7	15	2	1	-0.36	1	-0.0714285714285714	3	42
BCL11A	3	23	1	7	645.15	1290.3	15	2	1	-0.0952380952380953	1	-0.00961538461538461	8	26
BCL2L11	3	2	1	0	128.04	256.08	15	2	1	-Inf	1	-0.4	1	5
BCL2L13	17	19	3	2	493.68	987.36	15	2	0.662796004259419	-0.676470588235294	1	-0.127777777777778	5	36
BCL9	3	36	9	8	1415.37	2830.74	15	2	0.00042456303206183	-12.5	0.42125753829487	-0.452488687782805	17	39
BCOR	20	62	12	24	1731.51	3463.02	15	2	0.3702278930749	-0.55	1	-0.0894308943089431	36	82
BDH1	4	14	3	5	316.8	633.6	15	2	0.635293402249924	-1.1	1	-0.152777777777778	8	18
BEND2	13	33	3	5	575.85	1151.7	15	2	0.681602486901564	-0.523076923076923	1	-0.0923913043478261	8	46
BEND3	2	34	0	9	828.63	1657.26	15	2	1	1	1	0.0555555555555556	9	36
BEND6	15	14	2	0	474.21	948.42	15	2	0.488172043010753	-Inf	1	-0.482758620689655	2	29
BEND7	7	8	0	5	462.33	924.66	15	2	0.113712590299278	1	1	0.466666666666667	5	15
BEST3	7	21	1	5	662.31	1324.62	15	2	1	0.4	1	0.0833333333333333	6	28
BET1	0	8	0	1	114.84	229.68	15	2	1	NA	1	0	1	8
BFSP1	12	26	6	6	651.42	1302.84	15	2	0.308791481296111	-1.16666666666667	1	-0.184210526315789	12	38
BFSP2	2	14	2	5	397.98	795.96	15	2	0.557312252964427	-1.8	1	-0.160714285714286	7	16
BICD1	6	40	1	7	825.99	1651.98	15	2	1	0.0476190476190477	1	0.00543478260869565	8	46
BID	2	13	0	1	192.06	384.12	15	2	1	1	1	0.133333333333333	1	15
BIRC2	7	24	2	3	605.88	1211.76	15	2	0.581025592055004	-1.28571428571429	1	-0.174193548387097	5	31
BIRC5	3	4	1	1	145.53	291.06	15	2	1	-0.333333333333333	1	-0.0714285714285715	2	7
BIRC6	13	152	9	20	4801.5	9603	15	2	0.00143546956641104	-4.26153846153846	0.821768551255416	-0.231556948798328	29	165
BIVM	5	28	4	3	524.7	1049.4	15	2	0.0336630986785785	-6.46666666666667	1	-0.41991341991342	7	33
BLK	4	35	0	6	521.73	1043.46	15	2	1	1	1	0.102564102564103	6	39
BLOC1S4	7	9	4	4	215.82	431.64	15	2	1	-0.285714285714286	1	-0.0625	8	16
BLOC1S5	7	10	1	0	193.05	386.1	15	2	0.444444444444444	-Inf	1	-0.588235294117647	1	17
BLZF1	10	20	1	3	394.02	788.04	15	2	1	0.333333333333333	1	0.0833333333333333	4	30
BMI1	0	2	0	1	294.36	588.72	15	2	1	NA	1	0	1	2
BMP2	0	1	1	0	393.03	786.06	15	2	1	-Inf	1	-1	1	1
BMP5	1	9	2	1	372.24	744.48	15	2	0.108391608391608	-17	1	-0.566666666666667	3	10
BMP6	5	16	0	1	302.94	605.88	15	2	1	1	1	0.238095238095238	1	21
BMPER	22	28	3	2	771.87	1543.74	15	2	0.649875343549039	-0.909090909090909	1	-0.16	5	50
BMT2	3	20	0	1	373.23	746.46	15	2	1	1	1	0.130434782608696	1	23
BMX	15	27	1	0	605.88	1211.76	15	2	0.372093023255814	-Inf	1	-0.642857142857143	1	42
BOC	26	56	5	18	1144.44	2288.88	15	2	0.443480009625942	0.401709401709402	1	0.0996818663838812	23	82
BOP1	2	3	2	2	326.37	652.74	15	2	1	-0.5	1	-0.1	4	5
BORA	17	30	2	4	614.13	1228.26	15	2	1	0.117647058823529	1	0.0283687943262412	6	47
BORCS5	8	5	0	0	81.18	162.36	15	2	1	NA	1	NA	0	13
BORCS6	5	10	1	4	200.64	401.28	15	2	1	0.5	1	0.133333333333333	5	15
BPGM	3	12	0	1	257.4	514.8	15	2	1	1	1	0.2	1	15
BPHL	4	18	4	1	287.1	574.2	15	2	0.0171683389074693	-17	1	-0.618181818181818	5	22
BPIFCB	25	21	1	1	462.99	925.98	15	2	1	0.16	1	0.0434782608695652	2	46
BPNT1	7	10	1	2	304.92	609.84	15	2	1	0.285714285714286	1	0.0784313725490196	3	17
BRAF	0	16	0	1	748.44	1496.88	15	2	1	NA	1	0	1	16
BRCA2	246	155	46	24	3346.86	6693.72	15	2	0.508131011436525	-0.207655826558266	1	-0.0436765229782686	70	401
BRD1	3	34	0	0	1204.17	2408.34	15	2	1	NA	1	NA	0	37
BRE	24	21	9	4	518.76	1037.52	15	2	0.357756151542575	-0.96875	1	-0.158974358974359	13	45
BTBD11	10	22	4	8	772.2	1544.4	15	2	1	-0.1	1	-0.0208333333333333	12	32
BTBD9	0	15	1	0	438.57	877.14	15	2	0.0625	-Inf	1	-1	1	15
BTD	18	29	10	6	515.79	1031.58	15	2	0.144731959792306	-1.68518518518519	1	-0.242021276595745	16	47
BTG1	1	2	0	1	169.29	338.58	15	2	1	1	1	0.333333333333333	1	3
BTLA	12	8	3	3	265.32	530.64	15	2	1	0.333333333333333	1	0.1	6	20
BUB1	49	50	5	14	1070.52	2141.04	15	2	0.0800693060731717	0.635568513119534	1	0.231791600212653	19	99
BVES	3	6	2	4	356.4	712.8	15	2	1	0	1	0	6	9
BZW2	1	5	0	3	415.8	831.6	15	2	1	1	1	0.166666666666667	3	6
C11orf97	4	3	2	0	84.15	168.3	15	2	0.5	-Inf	1	-0.428571428571429	2	7
C12orf74-PLEKHG7	24	32	3	2	747.12	1494.24	15	2	0.646943671084275	-1	1	-0.171428571428571	5	56
C18orf63	37	29	8	4	640.53	1281.06	15	2	0.544301518900035	-0.567567567567568	1	-0.106060606060606	12	66
C1D	11	5	4	0	166.32	332.64	15	2	0.530443756449948	-Inf	1	-0.3125	4	16
C1GALT1	3	11	1	4	363.33	726.66	15	2	1	0.0833333333333334	1	0.0142857142857143	5	14
C1H11ORF54	2	18	2	6	313.83	627.66	15	2	0.554578754578755	-2	1	-0.15	8	20
C1H11ORF70	4	8	3	2	265.32	530.64	15	2	0.592760180995475	-2	1	-0.266666666666667	5	12
C1H11ORF87	2	4	1	1	172.92	345.84	15	2	1	-1	1	-0.166666666666667	2	6
C1H12ORF45	5	5	2	1	162.36	324.72	15	2	1	-1	1	-0.166666666666667	3	10
C1H12ORF57	1	4	0	3	125.73	251.46	15	2	1	1	1	0.2	3	5
C1H12ORF66	0	11	0	3	442.53	885.06	15	2	1	NA	1	0	3	11
C1H12ORF73	2	1	0	2	67.32	134.64	15	2	0.4	1	1	0.666666666666667	2	3
C1H21ORF33	3	12	1	1	228.69	457.38	15	2	0.426470588235294	-3	1	-0.3	2	15
C1H21ORF59	3	20	3	2	288.09	576.18	15	2	0.0504273504273504	-9	1	-0.469565217391304	5	23
C1H21ORF62	4	5	2	1	223.74	447.48	15	2	1	-1.5	1	-0.222222222222222	3	9
C1H21ORF91	2	5	0	0	114.84	229.68	15	2	1	NA	1	NA	0	7
C1H22orf23	11	11	5	3	215.16	430.32	15	2	0.688733411072242	-0.666666666666667	1	-0.125	8	22
C1H2ORF40	3	4	0	2	143.22	286.44	15	2	0.5	1	1	0.428571428571429	2	7
C1H2ORF49	4	13	2	1	239.58	479.16	15	2	0.201754385964912	-5.5	1	-0.431372549019608	3	17
C1H3ORF30	14	6	1	1	146.52	293.04	15	2	1	0.571428571428571	1	0.2	2	20
C1H3ORF38	10	12	1	1	306.9	613.8	15	2	1	-0.2	1	-0.0454545454545455	2	22
C1HXORF36	5	22	5	3	427.68	855.36	15	2	0.0274324412746189	-6.33333333333333	1	-0.439814814814815	8	27
C1HXORF59	94	77	16	5	2035.77	4071.54	15	2	0.0999330858257663	-1.62127659574468	1	-0.212197159565581	21	171
C1QL3	0	3	1	2	245.52	491.04	15	2	1	-Inf	1	-0.333333333333333	3	3
C1QTNF6	2	11	0	0	257.4	514.8	15	2	1	NA	1	NA	0	13
C1QTNF9	7	11	4	3	341.55	683.1	15	2	0.656407322654462	-1.0952380952381	1	-0.182539682539683	7	18
C1R	18	29	4	5	705.87	1411.74	15	2	0.726615522841938	-0.288888888888889	1	-0.0614657210401891	9	47
C1S	21	35	5	4	684.09	1368.18	15	2	0.465369891710743	-1.08333333333333	1	-0.180555555555556	9	56
C21orf140	12	9	3	3	251.46	502.92	15	2	1	0.25	1	0.0714285714285714	6	21
C2CD2	14	20	5	2	713.79	1427.58	15	2	0.218911312813752	-2.57142857142857	1	-0.302521008403361	7	34
C2CD3	180	225	58	44	2320.56	4641.12	15	2	0.0266895731504685	-0.647727272727273	1	-0.124183006535948	102	405
C2CD5	10	33	1	1	997.59	1995.18	15	2	0.433333333333333	-2.3	1	-0.267441860465116	2	43
C2H18ORF21	22	14	2	4	328.68	657.36	15	2	0.375239096676837	0.681818181818182	1	0.277777777777778	6	36
C2H18ORF8	4	24	2	7	674.19	1348.38	15	2	0.619525943055355	-0.714285714285714	1	-0.0793650793650794	9	28
C2H1orf35	12	12	6	8	303.93	607.86	15	2	0.74486967501428	0.25	1	0.0714285714285715	14	24
C2H6ORF62	0	3	0	1	227.7	455.4	15	2	1	NA	1	0	1	3
C2H6orf52	5	4	0	0	256.41	512.82	15	2	1	NA	1	NA	0	9
C2H7ORF57	7	10	0	3	147.51	295.02	15	2	0.521052631578947	1	1	0.411764705882353	3	17
C2H7orf31	26	18	4	2	395.01	790.02	15	2	1	-0.384615384615385	1	-0.0757575757575757	6	44
C2H8ORF22	4	2	0	0	85.14	170.28	15	2	1	NA	1	NA	0	6
C2H8ORF34	17	17	1	0	383.13	766.26	15	2	1	-Inf	1	-0.5	1	34
C2H8ORF37	8	13	2	1	210.87	421.74	15	2	0.550395256916996	-2.25	1	-0.285714285714286	3	21
C2H8ORF46	8	10	3	6	194.04	388.08	15	2	0.692448512585812	0.375	1	0.111111111111111	9	18
C2H8ORF76	36	35	6	5	403.92	807.84	15	2	1	-0.166666666666667	1	-0.0384122919334187	11	71
C2orf71	55	49	19	8	1286.01	2572.02	15	2	0.128747469809039	-1.11590909090909	1	-0.17485754985755	27	104
C3AR1	29	18	5	3	463.32	926.64	15	2	1	-0.0344827586206897	1	-0.00797872340425532	8	47
C3H1ORF115	2	1	1	0	128.7	257.4	15	2	1	-Inf	1	-0.333333333333333	1	3
C3H1ORF131	11	15	5	2	242.22	484.44	15	2	0.224503095470838	-2.40909090909091	1	-0.291208791208791	7	26
C3H1ORF198	3	7	3	4	332.64	665.28	15	2	0.643665158371041	-0.75	1	-0.128571428571429	7	10
C3H1orf95	1	4	0	0	132.66	265.32	15	2	1	NA	1	NA	0	5
C3H2ORF3-GCFC2-LOC112530730	34	43	7	3	832.59	1665.18	15	2	0.180120383967379	-1.95098039215686	1	-0.258441558441558	10	77
C3H2ORF70	10	8	0	2	125.73	251.46	15	2	0.473684210526316	1	1	0.555555555555556	2	18
C3H6ORF203	5	19	2	3	223.74	447.48	15	2	0.568818155025051	-1.53333333333333	1	-0.191666666666667	5	24
C3H6orf120	7	6	2	3	184.14	368.28	15	2	1	0.428571428571429	1	0.138461538461538	5	13
C3H8ORF80	55	42	8	8	755.7	1511.4	15	2	0.78675521337033	0.236363636363636	1	0.0670103092783505	16	97
C4A	46	85	9	12	1670.13	3340.26	15	2	0.625376389007333	-0.385869565217391	1	-0.0774263904034896	21	131
C6orf58	24	23	4	3	382.14	764.28	15	2	1	-0.277777777777778	1	-0.060790273556231	7	47
C7orf49	5	6	3	1	91.08	182.16	15	2	0.569230769230769	-2.6	1	-0.295454545454545	4	11
C8orf59	4	5	0	0	101.97	203.94	15	2	1	NA	1	NA	0	9
CA13	2	6	0	0	204.93	409.86	15	2	1	NA	1	NA	0	8
CA2	6	13	1	0	258.39	516.78	15	2	0.35	-Inf	1	-0.684210526315789	1	19
CA3A	3	12	2	1	260.37	520.74	15	2	0.171568627450981	-7	1	-0.466666666666667	3	15
CA3B	2	11	1	1	263.34	526.68	15	2	0.371428571428571	-4.5	1	-0.346153846153846	2	13
CA8	1	6	1	1	281.16	562.32	15	2	0.416666666666667	-5	1	-0.357142857142857	2	7
CAB39L	0	10	0	3	331.65	663.3	15	2	1	NA	1	0	3	10
CABYR	31	25	4	1	467.94	935.88	15	2	0.382411461676775	-2.2258064516129	1	-0.246428571428571	5	56
CACNA1C	0	16	3	12	883.08	1766.16	15	2	0.101223581757508	-Inf	1	-0.2	15	16
CACNA1I	42	83	9	25	2251.26	4502.52	15	2	0.535672742044296	0.288571428571429	1	0.0712941176470588	34	125
CACNA2D1	7	23	2	1	836.55	1673.1	15	2	0.17375366568915	-5.57142857142857	1	-0.433333333333333	3	30
CACNA2D4	8	41	4	6	815.76	1631.52	15	2	0.189185947461339	-2.41666666666667	1	-0.236734693877551	10	49
CACNG2	2	3	0	3	271.26	542.52	15	2	0.464285714285714	1	1	0.4	3	5
CADPS2	16	51	2	5	1121.01	2242.02	15	2	1	-0.275	1	-0.046908315565032	7	67
CALCR	1	21	1	1	465.3	930.6	15	2	0.16304347826087	-20	1	-0.454545454545455	2	22
CALD1	7	17	1	2	396.99	793.98	15	2	1	-0.214285714285714	1	-0.0416666666666666	3	24
CALM1-CALM2	0	2	0	0	148.5	297	15	2	1	NA	1	NA	0	2
CAND1	1	33	1	7	1217.04	2434.08	15	2	0.348432055749129	-3.71428571428571	1	-0.0955882352941176	8	34
CAP2	6	13	1	3	474.21	948.42	15	2	1	0.277777777777778	1	0.0657894736842105	4	19
CAPN11	8	25	1	8	698.94	1397.88	15	2	0.655087345066957	0.609375	1	0.131313131313131	9	33
CAPN13	28	32	4	2	608.85	1217.7	15	2	0.420164534918633	-1.28571428571429	1	-0.2	6	60
CAPN2	3	40	1	7	670.89	1341.78	15	2	0.506162464985994	-0.904761904761905	1	-0.0552325581395349	8	43
CAPN5	11	40	2	6	779.13	1558.26	15	2	1	-0.212121212121212	1	-0.0343137254901961	8	51
CAPN7	0	34	1	9	772.2	1544.4	15	2	0.227272727272727	-Inf	1	-0.1	10	34
CAPN8	18	31	6	7	692.01	1384.02	15	2	0.541330438965642	-0.476190476190476	1	-0.0941915227629513	13	49
CAPN9	10	28	8	7	687.06	1374.12	15	2	0.105602882651585	-2.2	1	-0.270175438596491	15	38
CAPRIN2	8	31	3	4	1163.25	2326.5	15	2	0.332840102920746	-1.90625	1	-0.223443223443223	7	39
CAPS2	26	13	6	3	588.06	1176.12	15	2	1	0	1	0	9	39
CAPZA2	0	6	1	2	305.91	611.82	15	2	0.333333333333333	-Inf	1	-0.333333333333333	3	6
CAPZA3	12	9	1	1	274.23	548.46	15	2	1	0.25	1	0.0714285714285714	2	21
CARD10	11	44	6	18	1010.79	2021.58	15	2	0.766678890663034	-0.333333333333333	1	-0.05	24	55
CARMIL1	15	56	3	5	1538.13	3076.26	15	2	0.373360739617025	-1.24	1	-0.163732394366197	8	71
CARS2	14	9	2	8	505.56	1011.12	15	2	0.057026325546904	0.839285714285714	1	0.408695652173913	10	23
CASC1	31	23	3	1	707.85	1415.7	15	2	0.635053150116671	-1.2258064516129	1	-0.175925925925926	4	54
CASD1	8	25	2	7	791.01	1582.02	15	2	1	0.107142857142857	1	0.0202020202020202	9	33
CASK	6	21	0	9	891	1782	15	2	0.302610340323813	1	1	0.222222222222222	9	27
CASP2	7	18	4	6	422.73	845.46	15	2	0.688923913879747	-0.714285714285714	1	-0.12	10	25
CASP8AP2	142	124	37	21	2446.95	4893.9	15	2	0.18943250467421	-0.538564721663313	1	-0.104096448016593	58	266
CASQ2	3	28	3	6	389.07	778.14	15	2	0.114673377831273	-3.66666666666667	1	-0.236559139784946	9	31
CASR	2	41	2	7	1049.4	2098.8	15	2	0.133884938590821	-4.85714285714286	1	-0.175710594315245	9	43
CATH3	7	11	5	5	231	462	15	2	0.697940503432494	-0.571428571428571	1	-0.111111111111111	10	18
CAV1	0	7	0	5	177.21	354.42	15	2	1	NA	1	0	5	7
CAV2	2	4	2	1	157.74	315.48	15	2	0.523809523809524	-3	1	-0.333333333333333	3	6
CBLL1	2	25	1	7	489.06	978.12	15	2	0.553093964858671	-0.785714285714286	1	-0.0509259259259259	8	27
CBLN2	0	4	0	0	157.41	314.82	15	2	1	NA	1	NA	0	4
CBR1	3	10	0	1	238.59	477.18	15	2	1	1	1	0.230769230769231	1	13
CBS	4	29	1	8	561.33	1122.66	15	2	1	0.09375	1	0.0101010101010101	9	33
CBX3	0	8	0	1	173.25	346.5	15	2	1	NA	1	0	1	8
CBX6	2	17	0	8	392.37	784.74	15	2	1	1	1	0.105263157894737	8	19
CBX7	1	6	0	3	242.55	485.1	15	2	1	1	1	0.142857142857143	3	7
CBY1	1	7	0	1	110.88	221.76	15	2	1	1	1	0.125	1	8
CCDC102B	25	6	4	0	234.63	469.26	15	2	1	-Inf	1	-0.193548387096774	4	31
CCDC107	11	8	3	4	300.96	601.92	15	2	0.665217391304348	0.454545454545455	1	0.150375939849624	7	19
CCDC12	2	11	2	3	133.32	266.64	15	2	0.532679738562091	-2.66666666666667	1	-0.246153846153846	5	13
CCDC122	13	9	5	0	258.39	516.78	15	2	0.135785953177258	-Inf	1	-0.409090909090909	5	22
CCDC126	1	5	1	2	138.6	277.2	15	2	1	-1.5	1	-0.166666666666667	3	6
CCDC127	5	9	0	1	262.35	524.7	15	2	1	1	1	0.357142857142857	1	14
CCDC129	78	36	4	1	789.03	1578.06	15	2	1	-0.846153846153846	1	-0.115789473684211	5	114
CCDC13	19	27	6	5	708.84	1417.68	15	2	0.508295377499879	-0.705263157894737	1	-0.132411067193676	11	46
CCDC146	48	30	8	7	959.31	1918.62	15	2	0.575840134611961	0.285714285714286	1	0.0820512820512821	15	78
CCDC166	13	6	1	1	305.91	611.82	15	2	1	0.538461538461538	1	0.184210526315789	2	19
CCDC167	2	4	1	0	96.03	192.06	15	2	0.428571428571428	-Inf	1	-0.666666666666667	1	6
CCDC169	10	11	2	0	207.57	415.14	15	2	0.478260869565218	-Inf	1	-0.523809523809524	2	21
CCDC170	44	35	7	5	827.64	1655.28	15	2	1	-0.113636363636364	1	-0.0263713080168777	12	79
CCDC171	6	2	2	0	1198.56	2397.12	15	2	1	-Inf	1	-0.25	2	8
CCDC178	40	21	5	2	744.48	1488.96	15	2	1	-0.3125	1	-0.0585480093676816	7	61
CCDC181	19	10	2	2	520.74	1041.48	15	2	0.609970674486803	0.473684210526316	1	0.155172413793103	4	29
CCDC191	39	20	16	2	876.15	1752.3	15	2	0.0772508405640483	-3.1025641025641	1	-0.227871939736346	18	59
CCDC28A	0	4	0	2	183.15	366.3	15	2	1	NA	1	0	2	4
CCDC3	1	8	0	1	285.12	570.24	15	2	1	1	1	0.111111111111111	1	9
CCDC58	0	10	0	1	143.55	287.1	15	2	1	NA	1	0	1	10
CCDC59	1	4	0	0	160.05	320.1	15	2	1	NA	1	NA	0	5
CCDC71L	7	3	1	0	133.65	267.3	15	2	1	-Inf	1	-0.3	1	10
CCDC77	12	10	4	1	437.58	875.16	15	2	0.618481357611792	-2.33333333333333	1	-0.254545454545455	5	22
CCDC80	15	42	10	7	947.43	1894.86	15	2	0.0193669490396544	-3	1	-0.325077399380805	17	57
CCDC82	26	21	2	1	464.31	928.62	15	2	1	-0.615384615384615	1	-0.113475177304964	3	47
CCDC83	31	18	0	1	443.19	886.38	15	2	0.38	1	1	0.63265306122449	1	49
CCDC85A	11	23	0	1	408.87	817.74	15	2	1	1	1	0.323529411764706	1	34
CCDC88A	23	76	3	0	2020.59	4041.18	15	2	0.0151426907396622	-Inf	1	-0.767676767676768	3	99
CCDC91	17	2	0	0	189.09	378.18	15	2	1	NA	1	NA	0	19
CCKBR	2	13	2	8	382.8	765.6	15	2	1	-0.625	1	-0.0666666666666667	10	15
CCM2	0	10	3	2	191.07	382.14	15	2	0.021978021978022	-Inf	1	-0.6	5	10
CCNA1	12	16	2	3	401.94	803.88	15	2	1	0.111111111111111	1	0.0285714285714285	5	28
CCNC	0	5	0	0	270.6	541.2	15	2	1	NA	1	NA	0	5
CCND2	1	1	0	0	188.43	376.86	15	2	1	NA	1	NA	0	2
CCNE2	1	25	0	4	401.94	803.88	15	2	1	1	1	0.0384615384615385	4	26
CCNY	5	10	0	4	355.74	711.48	15	2	0.530443756449948	1	1	0.333333333333333	4	15
CCR4	8	18	0	0	355.41	710.82	15	2	1	NA	1	NA	0	26
CCR5	3	12	1	4	320.76	641.52	15	2	1	0	1	0	5	15
CCR6	9	13	1	3	361.35	722.7	15	2	1	0.518518518518519	1	0.159090909090909	4	22
CCR8L	2	15	2	6	348.48	696.96	15	2	0.5699604743083	-1.5	1	-0.132352941176471	8	17
CCR9	16	16	6	3	384.12	768.24	15	2	0.465868870746919	-1	1	-0.166666666666667	9	32
CCSAP	6	9	1	2	244.53	489.06	15	2	1	0.25	1	0.0666666666666667	3	15
CCT2	3	23	2	5	530.64	1061.28	15	2	0.281904135908585	-2.06666666666667	1	-0.17032967032967	7	26
CCT4-FAM161A	36	59	8	11	1292.94	2585.88	15	2	0.798590236672797	-0.191919191919192	1	-0.0421052631578947	19	95
CCT5	3	25	4	5	536.58	1073.16	15	2	0.0449510231293913	-5.66666666666667	1	-0.337301587301587	9	28
CCT8	6	20	3	2	564.3	1128.6	15	2	0.131256952169077	-4	1	-0.369230769230769	5	26
CD101	67	57	25	16	867.24	1734.48	15	2	0.472741794725905	-0.329291044776119	1	-0.0694335169158143	41	124
CD109	25	53	9	6	1361.25	2722.5	15	2	0.0759404310489756	-2.18	1	-0.279487179487179	15	78
CD163	55	41	4	8	1057.65	2115.3	15	2	0.135059692653787	0.627272727272727	1	0.239583333333333	12	96
CD164	13	7	1	4	173.91	347.82	15	2	0.133333333333333	0.865384615384615	1	0.45	5	20
CD2	33	12	0	2	304.92	609.84	15	2	0.0841813135985199	1	1	0.733333333333333	2	45
CD200	36	29	7	2	569.58	1139.16	15	2	0.288296493759102	-1.81944444444444	1	-0.223931623931624	9	65
CD200R1-CD200R1L	28	22	8	3	563.31	1126.62	15	2	0.499910870489949	-1.0952380952381	1	-0.167272727272727	11	50
CD247	2	10	0	3	164.34	328.68	15	2	1	1	1	0.166666666666667	3	12
CD2AP	12	16	0	1	511.83	1023.66	15	2	1	1	1	0.428571428571429	1	28
CD36	2	17	1	1	467.28	934.56	15	2	0.271428571428572	-7.5	1	-0.394736842105263	2	19
CD4	62	17	5	6	473.22	946.44	15	2	0.0285590809045996	0.771505376344086	1	0.330264672036824	11	79
CD47	11	6	1	3	311.85	623.7	15	2	0.272180451127819	0.818181818181818	1	0.397058823529412	4	17
CD80	10	10	1	3	310.86	621.72	15	2	0.596273291925466	0.666666666666667	1	0.25	4	20
