gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div	SnIPRE.lbound	SnIPRE.ubound	SnIPRE.class	SnIPRE.est	SnIPRE.Rlbound	SnIPRE.Rubound	SnIPRE.tau	SnIPRE.theta	SnIPRE.Rclass	SnIPRE.Rest	SnIPRE.gamma	SnIPRE.f	SnIPRE.f.lb	SnIPRE.f.ub	SnIPRE.f.class
ADPRH	9	12	1	8	380.16	760.32	15	2	0.203514326752708	0.833333333333333	1	0.317460317460317	9	21	-0.581144890891852	-0.0469346696474993	neg	-0.314039780269675	-1.5800068276704	-0.539025773642135	11.7672288425247	0.0030000950712472	neg	-1.05951630065627	-0.408005769103421	0.391563602448839	0.232676760630379	0.658943062213341	neg
ADPRHL1	112	87	36	27	1928.52	3857.04	15	2	1	-0.0357142857142858	1	-0.00861450107681261	63	199	-0.0267078528739089	0.187236712039754	neut	0.0802644295829227	-0.714449185390934	-0.312390052930351	12.6996693194824	0.0033833992557731	neg	-0.513419619160643	0.11405811013779	0.598443603915434	0.489455561919608	0.731709535942861	neg
ADSL	3	15	0	4	481.14	962.28	15	2	1	1	1	0.166666666666667	4	18	-1.16967272947488	-0.43658827437283	neg	-0.803130501923852	-2.19809570493548	-0.895021047413997	18.5254448503893	0.00163471890259727	neg	-1.54655837617474	-0.946939101105392	0.285953193932457	0.149052561135841	0.548588419139124	neg
ADSS	1	12	2	2	411.84	823.68	15	2	0.120588235294118	-11	1	-0.423076923076923	4	13	-1.20723987533682	-0.406907609440059	neg	-0.807073742388439	-2.22603319461586	-0.797424374594969	14.4896317315492	0.00170796968779987	neg	-1.51172878460541	-0.954268765678209	0.29679765209533	0.14529159867768	0.606289095047199	neg
ADTRP	5	9	0	0	231.66	463.32	15	2	1	NA	1	NA	0	14	-0.863739440823001	-0.163235965442302	neg	-0.513487703132651	-1.59970652954572	-0.314056195698883	40.0590412715188	0.00101662616228985	neg	-0.956881362622303	-0.632778389104581	0.465841625499432	0.244940266899076	0.885962703364516	neg
AFDN	7	58	4	9	1877.37	3754.74	15	2	0.0796374782466384	-2.68253968253968	1	-0.2	13	65	-1.19673872096319	-0.707247098129318	neg	-0.951992909546254	-2.10039043345808	-1.24853384200145	22.7346439616267	0.00129115685828033	neg	-1.67446213772976	-1.09371959957278	0.263922697414671	0.172417673074375	0.404078003453429	neg
AFF3	17	17	4	1	419.1	838.2	15	2	0.348944085786191	-3	1	-0.3	5	34	-0.401523445262367	0.0449137058985556	neut	-0.178304869681906	-0.999302222811389	-0.106849557919211	28.2520148122204	0.00143156681370539	neg	-0.5530758903653	-0.235921111390874	0.575172021560392	0.368141077332778	0.89865791887921	neg
AFG1L	3	14	1	4	460.35	920.7	15	2	1	-0.166666666666667	1	-0.0235294117647059	5	17	-1.07879745727149	-0.370388841899431	neg	-0.724593149585461	-2.09574152943096	-0.81779745668968	15.5738046067594	0.00184932390250195	neg	-1.45676949306032	-0.867629566999156	0.304854148360495	0.160912844903631	0.577551925120227	neg
AFG3L2	6	38	0	11	797.94	1595.88	15	2	0.330368726106795	1	1	0.136363636363636	11	44	-1.0891722320985	-0.516068825562472	neg	-0.802620528830484	-2.33846147657367	-1.34140239792779	19.079386102673	0.00245350496322084	neg	-1.83993193725073	-0.946072682949866	0.213189978301514	0.129493951771065	0.350947995754258	neg
AFTPH	30	29	14	8	843.48	1686.96	15	2	0.328880907536325	-0.691666666666667	1	-0.12788906009245	22	59	-0.219384770345213	0.103536367301047	neut	-0.0579242015220829	-0.892965788663136	-0.215604145206691	11.9743123376259	0.00266584025973493	neg	-0.554284966934913	-0.0796561679974582	0.574476817609662	0.409439496714556	0.806054079377957	neg
AGAP3	5	37	3	17	922.68	1845.36	15	2	0.705214347723189	-0.305882352941176	1	-0.030952380952381	20	42	-1.04048777477201	-0.48622333906027	neg	-0.763355556916138	-2.37088518214013	-1.40148799329397	10.2769268257541	0.00366210433913937	neg	-1.88618658771705	-0.914894159963588	0.201478244412391	0.124098158262547	0.327171358166374	neg
AGBL3	39	28	3	2	767.25	1534.5	15	2	1	-0.0769230769230769	1	-0.017910447761194	5	67	-0.344310013199621	0.0137430213103638	neut	-0.165283495944629	-0.670778344724462	0.0255216210743713	43.956207284887	0.000883179336961298	neut	-0.322628361825045	-0.218701314512659	0.72426466619786	0.511300791395139	1.02583021937144	neut
AGK	9	13	5	3	420.75	841.5	15	2	0.417082569826198	-1.40740740740741	1	-0.215909090909091	8	22	-0.513357335953505	-0.00996775546542583	neg	-0.261662545709465	-1.28115646299779	-0.260607885378459	13.5368031273202	0.00215126554159876	neg	-0.770882174188124	-0.342890681478396	0.512142643008816	0.307460451455056	0.853116150875699	neg
AGPAT3	1	16	1	2	314.49	628.98	15	2	0.28421052631579	-7	1	-0.274509803921569	3	17	-1.2457445090411	-0.428028177717197	neg	-0.836886343379151	-2.46022188458935	-1.04160544004178	24.688721470172	0.00182167070665122	neg	-1.75091366231556	-0.978220780259919	0.235487348408118	0.11585630392631	0.478647057623452	neg
AGPAT4	1	13	1	2	332.97	665.94	15	2	0.330882352941176	-5.5	1	-0.261904761904762	3	14	-1.25148288689324	-0.417015641218068	neg	-0.834249264055654	-2.38326381787205	-0.92125763638548	19.7366109873215	0.00173606308588675	neg	-1.65226072712876	-0.977932192469252	0.259875419839782	0.125111460140648	0.539800686450186	neg
AGPAT5	1	9	0	1	362.34	724.68	15	2	1	1	1	0.1	1	10	-1.39678227255529	-0.482688858345967	neg	-0.939735565450628	-2.33933473575451	-0.739621615717356	19.3561724290172	0.00116176743964273	neg	-1.53947817573593	-1.08363658404244	0.301082767770901	0.135301315087107	0.669977587350856	neg
AGR2	3	8	0	2	171.27	342.54	15	2	1	1	1	0.272727272727273	2	11	-0.916058986965908	-0.129374948158717	neg	-0.522716967562313	-1.99100441453926	-0.56696644782609	24.3466666935661	0.00192180971050629	neg	-1.27898543118268	-0.645442770258038	0.338934555855247	0.16629910744287	0.690783207249107	neg
AGR3	0	6	0	2	164.34	328.68	15	2	1	NA	1	0	2	6	-1.40894465793391	-0.341649248348306	neg	-0.875296953141107	-2.67797972307068	-0.848706763318385	13.8191315155697	0.00212124434725358	neg	-1.76334324319453	-1.02447066067317	0.236105067915384	0.0946220457496106	0.589288578443587	neg
AGT	11	23	4	0	460.35	920.7	15	2	0.0184921763869132	-Inf	1	-0.676470588235294	4	34	-0.641312768150322	-0.151564425702334	neg	-0.396438596926328	-1.36303169991236	-0.451948098333705	35.5042018412183	0.00131580072069898	neg	-0.907489899123032	-0.50011593202915	0.469205196504972	0.297525981746735	0.73996207458492	neg
AHI1	31	35	8	1	1013.76	2027.52	15	2	0.0294681178842609	-8.03225806451613	1	-0.419191919191919	9	66	-0.439382283752787	-0.091348395330051	neg	-0.265365339541419	-0.846379547552117	-0.167461332345754	31.3505580553525	0.00105656484733685	neg	-0.506920439948936	-0.34424642985426	0.667140797098342	0.475104031856339	0.936784833968152	neg
AHR	15	23	1	3	851.73	1703.46	15	2	1	0.488888888888889	1	0.144736842105263	4	38	-0.732916081582576	-0.276965634629285	neg	-0.504940858105931	-1.22953106345496	-0.368007094057934	31.5030109922364	0.000904992408684847	neg	-0.798769078756446	-0.624248683340247	0.54413921520145	0.353734421038589	0.837142647333419	neg
AHRR	13	23	6	5	660	1320	15	2	0.312066740229567	-1.12307692307692	1	-0.184343434343434	11	36	-0.545836464489774	-0.112301476651446	neg	-0.32906897057061	-1.32362641237062	-0.47441084796924	15.9309782432797	0.00207509240389785	neg	-0.899018630169929	-0.42412085570202	0.462044816044434	0.302190350400351	0.70646083804496	neg
AHSA2	3	12	0	3	333.63	667.26	15	2	1	1	1	0.2	3	15	-1.07733099741597	-0.32613408280224	neg	-0.701732540109107	-2.11472033477566	-0.770420379227287	20.5415515141122	0.0017127326607858	neg	-1.44257035700147	-0.840546950073619	0.30650556049544	0.156504795638143	0.600272965566768	neg
AICDA	0	4	0	1	197.01	394.02	15	2	1	NA	1	0	1	4	-1.51634940276484	-0.393602513068393	neg	-0.954975957916618	-2.54492161714672	-0.625044423667109	10.2630634654238	0.00153018120508779	neg	-1.58498302040692	-1.11042817800462	0.290202026021555	0.111123712736086	0.757880095244073	neg
AIG1	7	5	0	0	150.48	300.96	15	2	1	NA	1	NA	0	12	-0.588210688735261	0.0857086928846739	neut	-0.251250997925293	-1.2302077622105	0.0813392081328734	38.5937305962432	0.00109475751247049	neut	-0.574434277038812	-0.326473246809899	0.563013072301267	0.292229937555457	1.0847089651034	neut
AIM1	36	60	8	9	1731.51	3463.02	15	2	0.590476225839404	-0.481481481481481	1	-0.0955882352941176	17	96	-0.555476665419516	-0.246576331518564	neg	-0.40102649846904	-1.11932089154339	-0.548371534997283	26.197790321333	0.00130948172637292	neg	-0.833846213270337	-0.506624609649921	0.50609697343485	0.380418396537572	0.673319518008617	neg
AK9	82	77	13	14	2411.64	4823.28	15	2	0.836013301893333	0.128048780487805	1	0.0342417889587701	27	159	-0.331499148283546	-0.0861319806021087	neg	-0.208815564442827	-0.722016593208188	-0.265009001351716	26.0267467539442	0.00124796012114701	neg	-0.493512797279952	-0.274622113989303	0.66189722506058	0.526674909946938	0.831818262434225	neg
AKAIN1	0	3	0	0	68.31	136.62	15	2	1	NA	1	NA	0	3	-1.34611705615323	-0.165586043951198	neg	-0.755851550052216	-2.46865695895042	-0.468389982620956	20.7139812980309	0.0015683037763894	neg	-1.46852347078569	-0.897008898775592	0.304183118462549	0.111887678841305	0.82696723296559	neg
AKAP12	94	66	27	10	1879.35	3758.7	15	2	0.134638246025064	-0.895744680851064	1	-0.14222972972973	37	160	-0.113284904688048	0.120894427176323	neut	0.00380476124413764	-0.524580559765194	-0.0598032564100368	18.1750994559762	0.00181303575180407	neg	-0.292191908087616	0.00527663787591845	0.7466292374404	0.591800802511531	0.941942738412441	neg
AKAP17A	13	42	1	5	686.07	1372.14	15	2	1	0.353846153846154	1	0.0696969696969697	6	55	-0.800753786661352	-0.341626981321552	neg	-0.571190383991452	-1.74127528633457	-0.935465473768894	39.4620496221966	0.00154290246118166	neg	-1.33837038005173	-0.696465468685947	0.32467403797032	0.217004008089375	0.485760499347339	neg
AKAP7	11	11	1	1	238.26	476.52	15	2	1	0	1	0	2	22	-0.494839924993844	0.053823143503742	neut	-0.220508390745051	-1.20008884510889	-0.13888882860841	36.1214086875691	0.00138482201691144	neg	-0.669488836858651	-0.288555900350591	0.511960442185485	0.301166609665239	0.870323432475974	neg
AKAP7L	42	42	12	2	652.41	1304.82	15	2	0.0183841750073606	-5	1	-0.357142857142857	14	84	-0.177185057811471	0.137749288001064	neut	-0.0197178849052033	-0.870819271767272	-0.255816493639268	27.5497106750258	0.00215107688811561	neg	-0.56331788270327	-0.0270690785573247	0.569309315016621	0.418608225947471	0.774297885777106	neg
AKAP9	103	115	28	19	3895.65	7791.3	15	2	0.148373035659536	-0.645375574859479	1	-0.12326761663088	47	218	-0.361019925395959	-0.142661541684132	neg	-0.251840733540046	-0.735760180877489	-0.344761519067715	21.5960492600386	0.00132360066026206	neg	-0.540260849972602	-0.328711190641406	0.642189757880595	0.528139933414569	0.780850326384822	neg
AKR1B10L2	6	12	0	2	314.82	629.64	15	2	1	1	1	0.333333333333333	2	18	-0.834576867012424	-0.193878140162716	neg	-0.51422750358757	-1.67123230058276	-0.489999914062335	29.0393218586617	0.00137367297809437	neg	-1.08061610732255	-0.635020240367467	0.411922484626169	0.228198284581061	0.74356704523864	neg
AKR1B10L3	2	11	2	1	267.3	534.6	15	2	0.135714285714286	-10	1	-0.512820512820513	3	13	-0.991336083368072	-0.236243439581646	neg	-0.613789761474859	-2.00224455054362	-0.633123461418435	20.1006007817918	0.00178385263418699	neg	-1.31768400598103	-0.746821234917795	0.336889892052766	0.169879011688131	0.668019039319464	neg
AKR1D1	0	9	0	4	293.04	586.08	15	2	1	NA	1	0	4	9	-1.49222736797509	-0.48599533112686	neg	-0.989111349550974	-2.82209747940969	-1.0980886243959	10.7644029538376	0.00237493016720238	neg	-1.96009305190279	-1.14304866745032	0.201534121642935	0.0851396076644776	0.477256967953392	neg
AKT3	2	17	1	1	470.25	940.5	15	2	0.271428571428572	-7.5	1	-0.394736842105263	2	19	-1.24568874014323	-0.492302981787275	neg	-0.868995860965254	-2.1974907073351	-0.875406396088655	27.8851952180796	0.00118445243303057	neg	-1.53644855171188	-1.0094355314834	0.29479567713973	0.152207300524263	0.570958943840517	neg
ALDH1L2	8	31	3	4	896.94	1793.88	15	2	0.332840102920746	-1.90625	1	-0.223443223443223	7	39	-0.935590768487005	-0.428036035381593	neg	-0.681813401934299	-1.74686246878193	-0.828280820824943	24.5524810792618	0.00134569880537767	neg	-1.28757164480343	-0.817992812375505	0.355306573325233	0.224443192293136	0.562386193159461	neg
ALDH5A1	3	18	1	1	401.94	803.88	15	2	0.324110671936759	-5	1	-0.357142857142857	2	21	-1.1153857013083	-0.410732355495566	neg	-0.763059028401933	-2.07935231244771	-0.838439692309429	32.7833865305034	0.00127113113122149	neg	-1.45889600237857	-0.900714182627063	0.307496237715218	0.165340625386544	0.57186832556871	neg
ALDH8A1	11	38	0	3	970.2	1940.4	15	2	1	1	1	0.224489795918367	3	49	-1.00123716126786	-0.505748096456777	neg	-0.753492628862317	-1.69814765434556	-0.830572466579724	46.2379804817737	0.000852066685850331	neg	-1.26436006046264	-0.888991892482597	0.37211217786861	0.241143114451911	0.574192952051615	neg
ALG10	12	25	6	7	468.27	936.54	15	2	0.504171038541677	-0.785714285714286	1	-0.137214137214137	13	37	-0.473741445500393	-0.0342915467036101	neg	-0.254016496102001	-1.52074712279338	-0.676965570666755	14.6588839588048	0.00339947625424389	neg	-1.09885634673007	-0.333007406864443	0.367830524926277	0.241219486848981	0.560864415216271	neg
ALG11	10	17	4	6	402.93	805.86	15	2	1	-0.133333333333333	1	-0.0296296296296297	10	27	-0.506645520794464	-0.0204075331926757	neg	-0.26352652699357	-1.48301626666696	-0.532477946919095	13.8438326038175	0.00297019190475966	neg	-1.00774710679303	-0.345096302636159	0.404412817446538	0.251426568487886	0.650476520500309	neg
ALG12	1	16	2	0	351.78	703.56	15	2	0.0175438596491228	-Inf	1	-0.941176470588235	2	17	-1.21650385194709	-0.431499631230206	neg	-0.824001741588649	-2.24848070080467	-0.875016198008159	28.9343050276538	0.00134929056934418	neg	-1.56174844940642	-0.96384152592305	0.283194778978777	0.142508995343298	0.562766219840864	neg
ALG2	5	21	2	8	392.7	785.4	15	2	1	-0.05	1	-0.00769230769230769	10	26	-0.818472747189414	-0.225484688511482	neg	-0.521978717850448	-2.10381025149117	-1.03154793243678	14.025272017164	0.00361342167522118	neg	-1.56767909196398	-0.648991063312171	0.254228593765072	0.148727641798983	0.434580647086493	neg
ALG5	9	11	5	1	322.74	645.48	15	2	0.169565217391304	-5.11111111111111	1	-0.383333333333333	6	20	-0.44725734124811	0.0725374076156221	neut	-0.187359966816244	-1.16265120861252	-0.0915056161984079	16.1635702249008	0.00194656560545934	neg	-0.627078412405464	-0.248868570643414	0.534136518831554	0.312655850792112	0.912552143733798	neg
ALG8	11	25	8	3	412.83	825.66	15	2	0.0176069075855675	-5.06060606060606	1	-0.421717171717172	11	36	-0.447566776699984	-0.00276290020141393	neg	-0.225164838450699	-1.43864839670255	-0.579597384320729	17.4627684577581	0.00301492984149284	neg	-1.00912289051164	-0.296311593130681	0.397890080772291	0.258930209716384	0.611324896860653	neg
ALK	29	41	7	5	1171.5	2343	15	2	0.350703444808237	-0.979310344827586	1	-0.169047619047619	12	70	-0.503474869837237	-0.161633786676263	neg	-0.33255432825675	-1.0463569293162	-0.393510773619689	26.3597086491696	0.00130518707236498	neg	-0.719933851467942	-0.425960575219152	0.552966511998337	0.398953134741707	0.766434786797184	neg
ALKBH8	18	27	6	7	624.69	1249.38	15	2	0.755445619266955	-0.285714285714286	1	-0.0615384615384615	13	45	-0.429412639855099	-0.0350254397085788	neg	-0.232219039781839	-1.27870687912392	-0.507322513380296	16.7407191068402	0.00251932628705121	neg	-0.893014696252108	-0.305299501523803	0.448072497082596	0.304680572959827	0.658951499254651	neg
ALOX5AP	0	6	0	5	160.38	320.76	15	2	1	NA	1	0	5	6	-1.35361765761609	-0.295584503902605	neg	-0.824601080759349	-2.857987910948	-1.04742755304498	7.51334868446187	0.00394198284436889	neg	-1.95270773199649	-0.986195389806226	0.192963140888174	0.0780371222179725	0.477105188005476	neg
ALS2CL	8	50	5	9	970.2	1940.4	15	2	0.11352100031028	-2.47222222222222	1	-0.219211822660099	14	58	-0.920907861384139	-0.450613625940045	neg	-0.685760743662092	-2.04269907627652	-1.2154043565724	20.6302213622797	0.00233835865973439	neg	-1.62905171642446	-0.823644756082339	0.252965464321621	0.16727222257361	0.382549864281853	neg
ALX1	4	8	1	0	323.73	647.46	15	2	0.384615384615385	-Inf	1	-0.666666666666667	1	12	-0.924640179191647	-0.214191549865495	neg	-0.569415864528571	-1.58919952409497	-0.254269147229703	23.7001503034389	0.00104653744109302	neg	-0.921734335662334	-0.697214996795659	0.492594497269972	0.252703617468854	0.960212856017006	neg
AMD1	0	2	0	2	332.31	664.62	15	2	1	NA	1	0	2	2	-1.75325764284703	-0.546912321574941	neg	-1.15008498221098	-2.54193759572516	-0.545951758423917	2.77832874212981	0.00146876844935728	neg	-1.54394467707454	-1.37360711802953	0.329131837172653	0.121322781048347	0.892877006323382	neg
AMDHD1	5	14	3	1	431.64	863.28	15	2	0.102766798418972	-7.4	1	-0.486842105263158	4	19	-0.828300982679524	-0.222227572933842	neg	-0.525264277806683	-1.60736411906069	-0.465372085585444	20.5329526437586	0.00145196082544999	neg	-1.03636810232307	-0.649375372822673	0.43254433790671	0.244368645261495	0.765617221934347	neg
AMER2	10	30	3	3	609.84	1219.68	15	2	0.329854884566468	-2	1	-0.25	6	40	-0.770298366690744	-0.282772029585957	neg	-0.526535198138351	-1.63791000820468	-0.753775494627024	30.2295194025799	0.00156036689246554	neg	-1.19584275141585	-0.648510927518175	0.368686349213682	0.23695225641054	0.573633352902248	neg
AMIGO2	11	24	4	3	516.78	1033.56	15	2	0.225228116434792	-1.90909090909091	1	-0.257142857142857	7	35	-0.625053107672874	-0.151244057527988	neg	-0.388148582600431	-1.46762246422824	-0.575995535596045	24.06763637487	0.0018361471205685	neg	-1.02180899991214	-0.49198902448278	0.417449991429039	0.267287879724508	0.651956799978601	neg
AMN1	0	14	1	1	264.33	528.66	15	2	0.125	-Inf	1	-0.5	2	14	-1.3706343449097	-0.46111123809463	neg	-0.915872791502167	-2.62062652939701	-1.06063675618047	26.6326342360936	0.00167610411564436	neg	-1.84063164278874	-1.05648478394612	0.220832973317458	0.101258297762182	0.481734668350211	neg
AMPH	50	50	8	7	1394.91	2789.82	15	2	1	-0.142857142857143	1	-0.0333333333333333	15	100	-0.365146266028163	-0.0707646851671861	neg	-0.217955475597675	-0.816247992288551	-0.252792108804412	28.9689522192396	0.00125107912034962	neg	-0.534520050546482	-0.285817372387496	0.63747057278144	0.480953574439655	0.844914974789422	neg
ANAPC1	12	66	4	9	1877.7	3755.4	15	2	0.233305066991803	-1.44444444444444	1	-0.153846153846154	13	78	-1.04564265893662	-0.620368643697035	neg	-0.833005651316829	-1.87878005803576	-1.13653864457689	27.3779392344726	0.00124269428558317	neg	-1.50765935130633	-0.973389798823247	0.299868394337145	0.206897962242571	0.434617385432752	neg
ANGEL2	19	24	4	5	552.42	1104.84	15	2	1	-0.0105263157894737	1	-0.00258397932816534	9	43	-0.425959580542715	-0.0185359509764426	neg	-0.222247765759579	-1.18648172212614	-0.389722479683593	22.1543999064407	0.00198313020637655	neg	-0.788102100904865	-0.291873314792622	0.495594351866202	0.332750176172622	0.738161727070535	neg
ANGPT2	1	11	1	0	768.24	1536.48	15	2	0.153846153846154	-Inf	1	-0.916666666666667	1	12	-1.49334537256974	-0.646422370007923	neg	-1.06988387128883	-2.15267514990189	-0.649433619949801	17.0960779752433	0.00074091299421914	neg	-1.40105438492585	-1.21198288552155	0.360485359881749	0.169980034561174	0.764357696564046	neg
ANGPTL5	6	17	2	1	387.09	774.18	15	2	0.215384615384615	-4.66666666666667	1	-0.405797101449275	3	23	-0.826213171157873	-0.23163139813402	neg	-0.528922284645946	-1.66264071764476	-0.572046569861155	30.0118713544265	0.00139023032110547	neg	-1.11734364375296	-0.651186141490752	0.399109429850708	0.231363217636692	0.688550314964869	neg
ANKEF1	34	48	10	5	764.28	1528.56	15	2	0.0929232343750373	-1.82352941176471	1	-0.252032520325203	15	82	-0.315447770049644	0.00761539529652966	neut	-0.153916187376557	-1.11234961587671	-0.502752417199847	26.0830555087014	0.00227094519764066	neg	-0.807551016538276	-0.204903712379863	0.445947611149242	0.328785406759827	0.604862024948509	neg
